from,to,cost
154,188,4277.89990234375
154,190,8808.7001953125
154,191,5241.89990234375
154,192,6739.2998046875
154,193,4529.10009765625
154,195,5956.7001953125
154,198,708.2999877929688
154,205,8638.5
154,206,2406.199951171875
155,1,9132.2998046875
155,3,7211.10009765625
155,4,5443.5
155,5,9907.599609375
155,6,9099.5
155,12,3242.10009765625
155,15,5780.10009765625
155,16,9200.599609375
155,17,5689.2998046875
155,19,5179.60009765625
155,20,7865.7001953125
155,22,7055.89990234375
155,32,9123.0
155,33,6654.7001953125
155,39,5993.10009765625
155,49,8674.5
155,56,9350.099609375
155,57,6310.89990234375
155,68,8642.7001953125
155,71,9484.099609375
155,74,6923.89990234375
155,80,4888.7998046875
155,91,9346.099609375
155,93,8051.10009765625
155,94,4681.0
155,96,5328.2998046875
155,97,2850.699951171875
155,98,9296.400390625
155,103,9070.2001953125
155,109,8955.2001953125
155,119,7289.39990234375
155,123,8704.400390625
155,127,4058.699951171875
155,128,1808.0
155,129,7434.5
155,135,8880.0
155,136,9020.400390625
155,138,8635.0
155,139,7864.7998046875
155,144,7007.5
155,147,8254.099609375
155,154,1376.800048828125
155,157,3410.89990234375
155,159,573.7999877929688
155,160,1708.699951171875
155,161,4160.10009765625
155,162,2901.699951171875
155,163,1073.0999755859375
155,166,9967.7998046875
155,170,10299.7001953125
155,175,7786.7001953125
155,177,9847.900390625
155,183,9832.0
155,184,8089.0
155,187,2213.5
155,188,3654.800048828125
155,190,10185.599609375
155,191,4618.7998046875
155,192,6116.2001953125
155,193,3906.0
155,195,5333.60009765625
155,196,9911.900390625
155,198,2085.199951171875
155,205,10015.400390625
155,206,3783.10009765625
156,0,9855.5
156,10,5069.5
156,20,9897.7001953125
156,22,9087.900390625
156,31,1022.5
156,32,11155.0
156,36,7885.39990234375
156,40,5052.10009765625
156,47,6213.5
156,52,8826.2998046875
156,60,7839.2998046875
156,63,7805.7001953125
156,67,7144.2001953125
156,68,7951.10009765625
156,69,5825.0
156,70,5585.39990234375
156,71,7953.0
156,72,6352.2998046875
156,73,7191.0
156,75,7199.2001953125
156,77,9270.400390625
156,81,9317.7998046875
156,83,3601.10009765625
156,88,10229.599609375
156,89,9652.900390625
156,90,8838.099609375
156,98,8604.900390625
156,99,3777.300048828125
156,102,6762.2001953125
156,103,7293.0
156,113,6269.39990234375
156,115,9276.7998046875
156,117,9379.0
156,118,6356.60009765625
156,122,2443.10009765625
156,137,8002.2001953125
156,141,4874.0
156,149,5862.2001953125
156,151,9767.7998046875
156,164,6380.5
156,175,9161.2001953125
156,176,3431.300048828125
156,190,5904.7001953125
156,205,8484.2998046875
157,0,10307.7001953125
157,1,9470.400390625
157,3,8402.2001953125
157,4,6634.7001953125
157,6,10290.7001953125
157,12,4433.2001953125
157,15,6971.2998046875
157,17,6880.39990234375
157,19,4370.7998046875
157,20,7056.89990234375
157,22,6247.10009765625
157,32,8314.2001953125
157,33,7845.7998046875
157,36,10961.0
157,39,5184.2998046875
157,49,9271.2001953125
157,51,10525.900390625
157,56,9232.099609375
157,57,5502.0
157,67,10219.7998046875
157,68,7833.7998046875
157,71,8675.2001953125
157,72,9824.2998046875
157,74,6115.0
157,80,6079.89990234375
157,91,10537.2998046875
157,93,9242.2001953125
157,94,3872.10009765625
157,96,4519.39990234375
157,97,2041.9000244140625
157,98,8487.599609375
157,102,10071.5
157,103,8261.400390625
157,109,8837.2001953125
157,115,9966.599609375
157,117,10336.7998046875
157,118,10205.900390625
157,119,6480.60009765625
157,123,9042.400390625
157,127,3249.89990234375
157,128,999.2000122070312
157,129,7666.7998046875
157,135,9476.7001953125
157,136,10211.5
157,138,9826.099609375
157,139,7746.7998046875
157,144,8198.7001953125
157,147,8486.5
157,154,568.0
157,155,1822.5999755859375
157,159,1764.9000244140625
157,160,2899.89990234375
157,161,5351.2998046875
157,162,4092.89990234375
157,163,2264.199951171875
157,175,6977.7998046875
157,177,10185.900390625
157,183,10170.099609375
157,184,8685.599609375
157,187,3404.699951171875
157,188,4846.0
157,190,9376.7001953125
157,191,5809.89990234375
157,192,7307.2998046875
157,193,5097.2001953125
157,195,6524.7998046875
157,198,1276.4000244140625
157,205,9206.5
157,206,2974.300048828125
158,9,6794.10009765625
158,14,9797.0
158,34,6904.2998046875
158,41,4183.60009765625
158,43,4278.7998046875
158,47,9144.0
158,52,8339.2001953125
158,60,7531.7001953125
158,63,7498.10009765625
158,73,9966.7001953125
158,75,10129.7001953125
158,76,5238.7998046875
158,77,5412.2001953125
158,81,5972.2998046875
158,82,4432.2001953125
158,84,8877.7001953125
158,86,3819.5
158,87,6412.89990234375
158,88,7802.7998046875
158,89,5967.7001953125
158,100,7047.7001953125
158,104,5520.2998046875
158,130,4878.5
158,131,554.4000244140625
158,137,7515.10009765625
158,146,846.5
158,148,4614.5
158,150,7821.60009765625
158,151,7771.2001953125
158,164,9156.2001953125
158,172,3184.699951171875
158,180,5185.39990234375
158,181,6800.60009765625
158,186,8552.2001953125
158,197,3725.60009765625
158,204,3622.800048828125
159,1,9674.599609375
159,3,6640.5
159,4,4873.0
159,5,9337.099609375
159,6,8528.900390625
159,12,2671.5
159,15,5209.60009765625
159,16,8630.0
159,17,5118.7001953125
159,19,7189.60009765625
159,20,9875.7001953125
159,22,9065.900390625
159,30,10324.599609375
159,32,11133.0
159,33,6084.10009765625
159,38,10221.7001953125
159,39,8003.10009765625
159,49,8649.599609375
159,56,10278.599609375
159,57,8320.7998046875
159,74,8933.7998046875
159,80,4318.2001953125
159,91,8775.599609375
159,93,7480.5
159,94,6690.89990234375
159,96,7338.2001953125
159,97,4860.7001953125
159,109,10216.599609375
159,119,9299.400390625
159,123,9246.599609375
159,127,6068.7001953125
159,128,3817.89990234375
159,129,8043.5
159,135,8855.099609375
159,136,8449.7998046875
159,138,8064.39990234375
159,139,9126.2001953125
159,144,6437.0
159,147,8863.099609375
159,154,3386.800048828125
159,155,4641.39990234375
159,157,2929.699951171875
159,160,1138.0999755859375
159,161,3589.5
159,162,2420.60009765625
159,163,502.5
159,166,9397.2001953125
159,170,10274.7998046875
159,175,9796.599609375
159,177,10390.099609375
159,183,10374.2001953125
159,184,8064.0
159,187,1642.9000244140625
159,188,3084.300048828125
159,191,4048.199951171875
159,192,5545.60009765625
159,193,3335.5
159,195,4763.10009765625
159,196,9341.2998046875
159,198,4095.199951171875
159,206,5793.0
160,1,8620.0
160,3,5502.2998046875
160,4,3734.800048828125
160,5,8198.7998046875
160,6,7390.7001953125
160,12,1533.300048828125
160,15,4071.300048828125
160,16,7491.7998046875
160,17,3980.5
160,19,8030.60009765625
160,20,10716.7001953125
160,22,9906.900390625
160,28,10546.5
160,30,9186.400390625
160,33,4945.89990234375
160,38,9167.2001953125
160,39,8844.0
160,49,7595.10009765625
160,56,9734.2998046875
160,57,9161.7998046875
160,74,9774.7998046875
160,80,3180.0
160,91,7637.39990234375
160,93,6342.2998046875
160,94,7531.89990234375
160,96,8179.2001953125
160,97,5701.60009765625
160,101,10087.400390625
160,109,9753.0
160,119,10140.2998046875
160,123,8192.099609375
160,127,6909.7001953125
160,128,4658.89990234375
160,129,7501.0
160,135,7800.60009765625
160,136,7311.60009765625
160,138,6926.2001953125
160,139,8662.5
160,144,5298.7998046875
160,147,8320.599609375
160,154,4227.7001953125
160,155,5482.39990234375
160,157,3659.699951171875
160,159,5424.7001953125
160,161,2519.60009765625
160,162,3150.60009765625
160,163,5924.0
160,166,8259.0
160,170,9220.2998046875
160,174,9731.2001953125
160,177,9335.599609375
160,183,9319.7001953125
160,184,7009.5
160,187,504.70001220703125
160,188,2014.4000244140625
160,191,2910.0
160,192,4407.39990234375
160,193,2197.300048828125
160,195,3624.89990234375
160,196,8203.099609375
160,198,4936.2001953125
160,206,6634.0
161,1,8911.2001953125
161,3,7062.2998046875
161,4,5294.7998046875
161,5,9758.900390625
161,6,8950.7001953125
161,12,3093.300048828125
161,15,5631.39990234375
161,16,9051.7998046875
161,17,5540.5
161,19,5510.89990234375
161,20,8197.0
161,22,7387.2001953125
161,32,9454.2998046875
161,33,6505.89990234375
161,38,10534.900390625
161,39,6324.39990234375
161,49,8297.599609375
161,56,9448.400390625
161,57,6642.10009765625
161,68,8973.900390625
161,71,9815.2998046875
161,74,7255.10009765625
161,80,4740.0
161,91,9197.400390625
161,93,7902.2998046875
161,94,5012.2001953125
161,96,5659.5
161,97,3182.0
161,98,9627.7001953125
161,103,9401.5
161,109,9143.7001953125
161,119,7620.7001953125
161,123,8483.2001953125
161,127,4390.0
161,128,2139.199951171875
161,129,7213.2998046875
161,135,8503.099609375
161,136,8871.599609375
161,138,8486.2001953125
161,139,8053.2998046875
161,144,6858.7998046875
161,147,8032.89990234375
161,154,1708.0999755859375
161,155,2962.699951171875
161,157,1140.0
161,159,2905.0
161,160,1559.9000244140625
161,162,630.9000244140625
161,163,3404.300048828125
161,166,9819.0
161,170,9922.7998046875
161,175,8117.89990234375
161,177,9626.7001953125
161,183,9610.7998046875
161,184,7712.0
161,187,2064.699951171875
161,188,3506.10009765625
161,191,4470.0
161,192,5967.39990234375
161,193,3757.300048828125
161,195,5184.89990234375
161,196,9763.099609375
161,198,2416.5
161,206,4114.2998046875
162,1,9979.5
162,3,8911.400390625
162,4,7143.89990234375
162,12,4942.39990234375
162,15,7480.39990234375
162,17,7389.60009765625
162,19,4879.89990234375
162,20,7566.0
162,22,6756.2001953125
162,32,8823.400390625
162,33,8355.0
162,39,5693.39990234375
162,49,9780.2998046875
162,56,9741.2001953125
162,57,6011.2001953125
162,68,8343.0
162,71,9184.400390625
162,74,6624.2001953125
162,80,6589.10009765625
162,93,9751.400390625
162,94,4381.2998046875
162,96,5028.60009765625
162,97,2551.0
162,98,8996.7001953125
162,102,10580.7001953125
162,103,8770.5
162,109,9346.2998046875
162,119,6989.7001953125
162,123,9551.599609375
162,127,3759.0
162,128,1508.300048828125
162,129,8176.0
162,135,9985.7998046875
162,138,10335.2998046875
162,139,8255.900390625
162,144,8707.7998046875
162,147,8995.599609375
162,154,1077.0999755859375
162,155,2331.699951171875
162,157,509.1000061035156
162,159,2274.10009765625
162,160,3409.0
162,161,5860.39990234375
162,163,2773.39990234375
162,175,7487.0
162,177,10695.099609375
162,184,9194.7998046875
162,187,3913.800048828125
162,188,5355.10009765625
162,190,9885.900390625
162,191,6319.10009765625
162,192,7816.5
162,193,5606.2998046875
162,195,7033.89990234375
162,198,1785.5
162,205,9715.7001953125
162,206,3483.39990234375
163,1,9171.900390625
163,3,6137.89990234375
163,4,4370.39990234375
163,5,8834.400390625
163,6,8026.2998046875
163,12,2168.89990234375
163,15,4706.89990234375
163,16,8127.39990234375
163,17,4616.10009765625
163,19,6687.0
163,20,9373.099609375
163,22,8563.2998046875
163,30,9822.0
163,32,10630.400390625
163,33,5581.5
163,38,9719.099609375
163,39,7500.39990234375
163,49,8147.0
163,56,9775.900390625
163,57,7818.2001953125
163,68,10150.0
163,74,8431.2001953125
163,80,3815.60009765625
163,91,8273.0
163,93,6977.89990234375
163,94,6188.2998046875
163,96,6835.60009765625
163,97,4358.0
163,109,9714.0
163,119,8796.7001953125
163,123,8744.0
163,127,5566.10009765625
163,128,3315.300048828125
163,129,7540.89990234375
163,135,8352.5
163,136,7947.2001953125
163,138,7561.7998046875
163,139,8623.5
163,144,5934.39990234375
163,147,8360.5
163,154,2884.10009765625
163,155,4138.7998046875
163,157,2427.10009765625
163,159,4087.699951171875
163,160,635.5
163,161,3086.89990234375
163,162,1917.9000244140625
163,166,8894.599609375
163,170,9772.2001953125
163,175,9294.0
163,177,9887.5
163,183,9871.599609375
163,184,7561.39990234375
163,187,1140.300048828125
163,188,2581.699951171875
163,191,3545.60009765625
163,192,5043.0
163,193,2832.89990234375
163,195,4260.5
163,196,8838.7001953125
163,198,3592.60009765625
163,206,5290.39990234375
164,0,8090.5
164,9,8855.2998046875
164,10,3613.699951171875
164,19,9365.7001953125
164,20,7741.60009765625
164,22,6931.7998046875
164,31,4525.0
164,32,8999.0
164,36,5997.2998046875
164,37,10214.7998046875
164,39,10179.2001953125
164,40,4940.2001953125
164,43,9034.0
164,47,3304.60009765625
164,52,5917.39990234375
164,54,10429.2001953125
164,60,4930.39990234375
164,61,8979.2998046875
164,63,4896.7998046875
164,67,5256.10009765625
164,68,5795.10009765625
164,69,2600.800048828125
164,70,3429.300048828125
164,71,5797.0
164,72,4057.5
164,73,810.5999755859375
164,75,4290.2998046875
164,76,9286.400390625
164,77,9438.099609375
164,81,6562.5
164,82,8479.7998046875
164,83,6169.39990234375
164,89,9820.599609375
164,96,9716.2001953125
164,98,6448.7998046875
164,99,6376.10009765625
164,102,4606.2001953125
164,103,5136.89990234375
164,104,9028.599609375
164,113,4531.7001953125
164,115,7457.2998046875
164,117,7773.89990234375
164,118,4252.10009765625
164,122,4825.7001953125
164,131,8206.2998046875
164,137,5093.2001953125
164,140,9046.7998046875
164,141,1649.9000244140625
164,142,9566.7001953125
164,145,9023.7001953125
164,146,8498.2998046875
164,149,8461.099609375
164,156,4252.0
164,158,7651.7998046875
164,175,7032.2998046875
164,176,4594.60009765625
164,190,3609.89990234375
164,199,8991.599609375
164,205,6328.2998046875
165,3,8084.5
165,4,9729.099609375
165,5,7222.7998046875
165,6,5385.89990234375
165,15,8558.2998046875
165,16,6564.89990234375
165,17,9499.900390625
165,23,249.10000610351562
165,29,10051.2001953125
165,30,7177.10009765625
165,33,8591.2001953125
165,38,8231.400390625
165,48,8148.5
165,64,8212.5
165,65,8368.2001953125
165,80,10195.0
165,91,5257.10009765625
165,93,6194.7001953125
165,101,8312.2001953125
165,124,3905.0
165,133,8941.900390625
165,134,7529.39990234375
165,136,6335.60009765625
165,138,6853.0
165,144,8944.099609375
165,166,7332.10009765625
165,174,1973.5
165,191,10378.7001953125
165,192,8692.7998046875
165,195,10639.7998046875
165,196,7276.2001953125
166,1,5322.89990234375
166,2,7142.39990234375
166,3,6029.10009765625
166,4,7745.10009765625
166,5,5167.5
166,6,5196.39990234375
166,7,7243.0
166,11,9753.2998046875
166,12,9797.2998046875
166,15,6502.89990234375
166,16,3473.89990234375
166,17,7444.5
166,23,3926.199951171875
166,27,9781.900390625
166,28,6663.10009765625
166,29,4838.10009765625
166,30,927.2999877929688
166,33,6607.2001953125
166,38,3101.39990234375
166,45,10733.5
166,48,1971.4000244140625
166,49,4243.10009765625
166,56,8387.599609375
166,64,2999.300048828125
166,65,2781.39990234375
166,78,7870.89990234375
166,80,8139.60009765625
166,85,9198.0
166,91,5135.39990234375
166,92,10730.5
166,93,4876.5
166,101,1828.4000244140625
166,107,8222.5
166,108,9815.2998046875
166,109,8927.7001953125
166,123,5163.39990234375
166,124,5424.0
166,129,5789.39990234375
166,133,2458.0
166,134,3890.5
166,135,4458.10009765625
166,136,5150.10009765625
166,138,4788.7001953125
166,139,8114.89990234375
166,144,6960.10009765625
166,147,6609.0
166,153,9332.400390625
166,161,9519.099609375
166,162,10150.099609375
166,165,3677.10009765625
166,170,4655.2998046875
166,174,5649.89990234375
166,177,6038.5
166,179,9459.2001953125
166,183,6050.89990234375
166,184,6592.2998046875
166,188,9013.900390625
166,191,8323.2998046875
166,192,6637.39990234375
166,193,9569.599609375
166,195,8584.5
166,196,2959.5
166,201,9678.7001953125
167,0,6960.39990234375
167,1,7811.89990234375
167,2,9163.2998046875
167,7,9196.0
167,11,7177.60009765625
167,13,3964.60009765625
167,24,4489.89990234375
167,25,5610.2001953125
167,27,8004.5
167,28,9730.7001953125
167,37,6488.39990234375
167,42,6374.7998046875
167,45,8613.5
167,46,8986.0
167,49,8666.900390625
167,51,5904.89990234375
167,53,527.0999755859375
167,54,6702.7998046875
167,55,7268.2998046875
167,56,9489.7998046875
167,58,3103.0
167,62,2234.39990234375
167,78,9891.7998046875
167,79,8747.5
167,85,7420.5
167,92,8154.7998046875
167,95,3199.699951171875
167,106,8153.60009765625
167,107,10175.5
167,108,7049.2998046875
167,109,8214.599609375
167,110,8041.60009765625
167,111,7546.89990234375
167,112,4160.60009765625
167,114,3312.699951171875
167,115,9240.2998046875
167,116,6311.7998046875
167,117,9279.900390625
167,120,4865.2001953125
167,123,8713.099609375
167,125,2493.39990234375
167,129,7118.7998046875
167,132,6946.10009765625
167,135,10119.900390625
167,139,6853.7001953125
167,140,7710.60009765625
167,142,5840.39990234375
167,143,4901.5
167,145,7893.60009765625
167,147,7938.39990234375
167,168,3304.699951171875
167,169,2769.5
167,171,4791.0
167,173,4463.89990234375
167,177,8527.5
167,179,6606.60009765625
167,183,8265.7001953125
167,194,6638.60009765625
167,199,7655.39990234375
167,202,6421.10009765625
167,203,10493.900390625
168,0,10083.0
168,1,7112.89990234375
168,2,6640.89990234375
168,7,6462.2001953125
168,11,4088.0
168,13,7087.10009765625
168,21,9978.900390625
168,24,7567.7001953125
168,25,7989.60009765625
168,27,4767.10009765625
168,28,7509.2001953125
168,37,9611.0
168,42,9497.2998046875
168,44,9325.0
168,45,5376.10009765625
168,46,5851.39990234375
168,49,7967.7998046875
168,50,9688.900390625
168,51,7138.89990234375
168,53,3649.699951171875
168,54,9825.400390625
168,55,4133.60009765625
168,56,9848.7998046875
168,58,6225.60009765625
168,62,5356.89990234375
168,66,10052.2001953125
168,78,7369.39990234375
168,79,5510.10009765625
168,85,4183.10009765625
168,92,5065.10009765625
168,95,6322.2998046875
168,106,5019.0
168,107,7441.7001953125
168,108,3999.699951171875
168,109,8663.7001953125
168,110,4804.2001953125
168,112,7283.2001953125
168,114,6435.2998046875
168,116,9434.400390625
168,120,7244.5
168,123,8229.5
168,125,5616.0
168,126,9361.5
168,129,6841.89990234375
168,132,3708.699951171875
168,135,9771.7001953125
168,139,7890.89990234375
168,140,10833.2001953125
168,142,8962.900390625
168,143,8024.0
168,147,7661.5
168,153,8551.5
168,167,3122.39990234375
168,169,5280.7001953125
168,170,10514.7001953125
168,171,1553.5999755859375
168,173,1226.5
168,177,7828.5
168,179,3369.10009765625
168,183,7566.7001953125
168,189,9701.5
168,194,9662.2998046875
168,199,10778.0
168,201,8897.7998046875
168,202,3183.60009765625
168,203,7256.5
169,1,7899.7001953125
169,2,7427.60009765625
169,7,7249.0
169,11,4874.7998046875
169,13,7873.89990234375
169,24,8354.5
169,25,8776.2998046875
169,27,5553.89990234375
169,28,8296.0
169,37,10397.7998046875
169,42,10284.099609375
169,44,10111.7998046875
169,45,6162.89990234375
169,46,6638.10009765625
169,49,8754.599609375
169,50,10475.7001953125
169,51,7925.7001953125
169,53,4436.5
169,54,10612.2001953125
169,55,4920.39990234375
169,56,10635.599609375
169,58,7012.39990234375
169,62,6143.7001953125
169,78,8156.2001953125
169,79,6296.89990234375
169,85,4969.89990234375
169,92,5851.89990234375
169,95,7109.0
169,106,5805.7998046875
169,107,8228.5
169,108,4786.5
169,109,9450.5
169,110,5590.89990234375
169,112,8070.0
169,114,7222.10009765625
169,116,10221.099609375
169,120,8031.2998046875
169,123,9016.2001953125
169,125,6402.7998046875
169,126,10148.2998046875
169,129,7628.60009765625
169,132,4495.39990234375
169,135,10558.5
169,139,8677.7001953125
169,142,9749.7001953125
169,143,8810.7998046875
169,147,8448.2998046875
169,153,9338.2998046875
169,167,3909.199951171875
169,168,786.5999755859375
169,171,2340.39990234375
169,173,2013.300048828125
169,177,8615.2998046875
169,179,4155.89990234375
169,183,8353.5
169,189,10488.2998046875
169,194,10449.0
169,201,9684.599609375
169,202,3970.39990234375
169,203,8043.2998046875
170,1,7198.10009765625
170,2,9017.5
170,3,6931.7001953125
170,4,8543.7001953125
170,5,6070.10009765625
170,6,5250.7001953125
170,7,9118.2001953125
170,15,7405.60009765625
170,16,3695.800048828125
170,17,8347.099609375
170,23,3495.699951171875
170,28,8538.2998046875
170,29,5084.0
170,30,2984.800048828125
170,33,7405.7998046875
170,38,4407.2998046875
170,48,3956.199951171875
170,49,6639.39990234375
170,64,3245.199951171875
170,65,2923.800048828125
170,78,9746.099609375
170,80,9042.2001953125
170,91,5142.2001953125
170,93,5615.39990234375
170,101,4224.7001953125
170,107,10097.7001953125
170,123,7559.7001953125
170,124,4993.5
170,129,8185.7001953125
170,133,4854.39990234375
170,134,3441.89990234375
170,135,6854.39990234375
170,136,5626.2998046875
170,138,5466.7998046875
170,139,10474.900390625
170,144,7758.7001953125
170,147,9005.400390625
170,165,3246.60009765625
170,166,3553.800048828125
170,174,5219.39990234375
170,177,7913.7001953125
170,183,7926.10009765625
170,184,8950.2998046875
170,188,9916.5
170,191,9225.900390625
170,192,7540.10009765625
170,195,9487.099609375
170,196,3497.800048828125
171,1,6601.10009765625
171,2,5111.39990234375
171,7,4908.60009765625
171,11,2534.39990234375
171,13,8523.5
171,21,9946.7001953125
171,24,8232.400390625
171,25,8654.2001953125
171,27,3213.5
171,28,6205.7998046875
171,30,10068.099609375
171,44,7771.39990234375
171,45,3822.5
171,46,5819.2001953125
171,49,7450.0
171,50,9656.7998046875
171,51,7803.60009765625
171,53,5086.10009765625
171,55,4299.7001953125
171,56,10513.5
171,58,7662.0
171,62,6793.2998046875
171,64,8980.599609375
171,65,9136.2998046875
171,78,5840.0
171,79,3956.5
171,85,2629.5
171,92,3511.5
171,95,7758.60009765625
171,106,5185.10009765625
171,107,5888.10009765625
171,108,2446.10009765625
171,109,9328.400390625
171,110,3250.5
171,112,8719.599609375
171,114,7871.7001953125
171,120,7909.2001953125
171,123,7950.2001953125
171,125,7052.39990234375
171,126,10451.5
171,129,7506.5
171,132,2155.0
171,135,9253.900390625
171,139,8555.599609375
171,142,10399.2998046875
171,143,9460.400390625
171,147,8326.2001953125
171,152,9163.2998046875
171,153,6997.89990234375
171,167,4558.7001953125
171,168,5844.10009765625
171,169,6883.39990234375
171,170,9996.900390625
171,173,5362.0
171,177,7316.7001953125
171,178,9783.5
171,179,1815.5
171,183,7048.89990234375
171,189,9669.400390625
171,201,7344.2001953125
171,202,1630.0
171,203,5702.89990234375
172,9,8866.7001953125
172,14,10198.0
172,34,8977.0
172,41,6182.2001953125
172,43,7392.89990234375
172,76,8981.5
172,77,7484.7998046875
172,81,9768.400390625
172,82,8174.7998046875
172,84,9102.099609375
172,86,634.7999877929688
172,87,3228.10009765625
172,88,8027.2001953125
172,89,8040.2998046875
172,100,3863.0
172,104,8816.099609375
172,130,6877.10009765625
172,146,8516.400390625
172,148,4635.5
172,150,4636.89990234375
172,151,7995.7001953125
172,180,2000.5999755859375
172,181,3615.89990234375
172,186,9186.400390625
172,197,5724.2001953125
172,204,5695.39990234375
173,1,6928.10009765625
173,2,5438.5
173,7,5235.60009765625
173,11,2861.39990234375
173,13,8850.5
173,24,8559.400390625
173,25,8981.2998046875
173,27,3540.5
173,28,6532.7998046875
173,44,8098.39990234375
173,45,4149.5
173,46,6146.2998046875
173,49,7777.0
173,50,9983.7998046875
173,51,8130.60009765625
173,53,5413.10009765625
173,55,4626.7001953125
173,58,7989.0
173,62,7120.2998046875
173,64,9307.599609375
173,65,9463.400390625
173,78,6167.0
173,79,4283.5
173,85,2956.5
173,92,3838.5
173,95,8085.60009765625
173,106,5512.10009765625
173,107,6215.10009765625
173,108,2773.10009765625
173,109,9655.400390625
173,110,3577.5
173,112,9046.599609375
173,114,8198.7001953125
173,120,8236.2001953125
173,123,8277.2001953125
173,125,7379.39990234375
173,129,7833.60009765625
173,132,2482.0
173,135,9580.900390625
173,139,8882.599609375
173,143,9787.400390625
173,147,8653.2001953125
173,152,9490.2998046875
173,153,7324.89990234375
173,167,4885.7998046875
173,168,6171.10009765625
173,169,7210.39990234375
173,171,327.0
173,177,7643.7001953125
173,178,10110.599609375
173,179,2142.5
173,183,7375.89990234375
173,189,9996.400390625
173,201,7671.2001953125
173,202,1957.0
173,203,6029.89990234375
174,1,9355.099609375
174,3,6288.2001953125
174,4,7932.7001953125
174,5,5426.5
174,6,3589.60009765625
174,12,10056.400390625
174,15,6762.0
174,16,4768.60009765625
174,17,7703.60009765625
174,23,5397.60009765625
174,29,8077.7001953125
174,30,5203.60009765625
174,33,6794.89990234375
174,38,6435.10009765625
174,48,6175.0
174,49,8753.400390625
174,64,6238.89990234375
174,65,6394.7001953125
174,80,8398.7001953125
174,91,3460.699951171875
174,93,4398.39990234375
174,101,6338.7001953125
174,123,9673.7998046875
174,124,1931.5
174,133,6968.39990234375
174,134,5555.89990234375
174,135,8968.400390625
174,136,4539.2998046875
174,138,5056.7001953125
174,144,7147.7001953125
174,161,9778.2001953125
174,165,5148.39990234375
174,166,5535.7998046875
174,170,9165.599609375
174,177,10070.7001953125
174,183,10083.099609375
174,184,9416.7998046875
174,188,9272.900390625
174,191,8582.400390625
174,192,6896.5
174,193,9577.5
174,195,8843.5
174,196,5479.89990234375
175,0,5829.7001953125
175,10,3936.0
175,13,8579.400390625
175,19,5027.10009765625
175,20,3456.0
175,22,2646.199951171875
175,24,9966.7998046875
175,31,5973.7001953125
175,32,4713.39990234375
175,36,3983.10009765625
175,37,7534.60009765625
175,39,5840.60009765625
175,40,5822.7998046875
175,42,9051.400390625
175,47,6952.39990234375
175,52,9486.0
175,54,7749.0
175,57,6158.39990234375
175,60,8578.2001953125
175,61,6724.89990234375
175,63,8544.599609375
175,67,3241.89990234375
175,68,1555.199951171875
175,69,6248.7001953125
175,70,6356.10009765625
175,71,1804.300048828125
175,72,2953.39990234375
175,73,7932.2998046875
175,74,6771.39990234375
175,75,7938.10009765625
175,81,10210.2998046875
175,83,8552.400390625
175,94,7553.39990234375
175,95,10016.5
175,96,5418.7998046875
175,97,7638.39990234375
175,98,2208.89990234375
175,99,8728.5
175,102,3170.60009765625
175,103,1308.300048828125
175,111,8593.099609375
175,113,4580.60009765625
175,115,5364.39990234375
175,116,7770.89990234375
175,117,5519.5
175,118,3228.0
175,119,7136.89990234375
175,122,7394.39990234375
175,125,9310.2001953125
175,127,6802.7998046875
175,128,9007.099609375
175,137,8661.900390625
175,140,6689.2998046875
175,141,5297.7001953125
175,142,6886.5
175,143,9516.2998046875
175,145,6762.89990234375
175,154,8575.900390625
175,155,7229.7998046875
175,156,4951.2001953125
175,159,7803.7001953125
175,160,8938.599609375
175,162,10131.599609375
175,163,8303.0
175,164,7121.7001953125
175,176,6316.5
175,187,9443.400390625
175,190,2505.800048828125
175,194,9405.900390625
175,198,9284.2998046875
175,199,6634.10009765625
175,205,2335.60009765625
175,206,6527.10009765625
176,0,6805.2998046875
176,9,10200.7001953125
176,10,1667.5
176,13,9974.400390625
176,19,8090.39990234375
176,20,6466.2998046875
176,22,5656.5
176,31,3705.300048828125
176,32,7723.60009765625
176,36,4712.10009765625
176,37,8929.599609375
176,39,8903.900390625
176,40,1620.5999755859375
176,47,4706.10009765625
176,52,7318.89990234375
176,54,9144.0
176,57,9221.599609375
176,60,6331.89990234375
176,61,7652.2998046875
176,63,6298.2998046875
176,67,3970.89990234375
176,68,4519.7001953125
176,69,4289.10009765625
176,70,2153.89990234375
176,71,4521.60009765625
176,72,2920.89990234375
176,73,5683.60009765625
176,74,9834.599609375
176,75,5691.7998046875
176,81,7907.89990234375
176,82,9825.2001953125
176,83,6283.89990234375
176,94,10575.400390625
176,96,8440.7998046875
176,98,5173.39990234375
176,99,6460.10009765625
176,102,3330.800048828125
176,103,3861.60009765625
176,104,10374.0
176,111,9988.099609375
176,113,2838.0
176,115,6172.10009765625
176,116,9226.5
176,117,6446.89990234375
176,118,2966.89990234375
176,119,10200.2001953125
176,122,5125.89990234375
176,127,9824.7998046875
176,131,9551.7001953125
176,137,6494.7998046875
176,140,7761.39990234375
176,141,3338.10009765625
176,142,8281.599609375
176,145,7738.5
176,146,9843.7998046875
176,149,8545.0
176,155,10251.900390625
176,156,2682.699951171875
176,158,8997.2001953125
176,164,4873.10009765625
176,175,5756.89990234375
176,190,2473.300048828125
176,194,9566.7998046875
176,199,7706.2001953125
